,name,figi,ticker,class_code
5019,Сургутнефтегаз - привилегированные акции,TCS009029524,SNGSP,SMAL
5020,Astra Space,US04634X1037,US04634X1037,SPBXM_OTC
5021,Orient Overseas,BBG000BDTLK8,316,SPBHKEX
5022,Lemonade Inc,BBG00BM5YC05,LMND,LMND
5023,Lennar,US5260571048,US5260571048,SPBXM_OTC
5024,Tableau Software Inc,BBG0029BK2G7,DATA,nyse
5025,Transocean,CH0048265513,CH0048265513,SPBXM_OTC
5026,Sunoco LP,BBG00358K8S0,SUN,nyse
5027,Precigen Inc,BBG000QL8VH9,PGEN,PGEN
5028,Lattice Semiconductor Corp,US5184151042,US5184151042,SPBXM_OTC
5029,Deutsche Boerse AG,BBGDEUTSCHEB,DB1,DB1
5030,SS&C Technologies Holdings Inc,US78467J1007,US78467J1007,SPBXM_OTC
5031,Мосэнерго,BBG004S687W8,MSNG,TQBR
5032,Shutterstock Inc,BBG002ZCK2V9,SSTK,SPBXM
5033,Carpenter Technology Corp,BBG000BGCQT9,CRS,SPBXM
5034,Flow Traders,BBG01CCBKDG6,FLOW NA,FLOW NA
5035,Western Alliance Bancorp,US9576381092,US9576381092,SPBXM_OTC
5036,АФК Система,BBG004S68614,AFKS,TQBR
5037,Darden Restaurants,US2371941053,US2371941053,SPBXM_OTC
5038,Terex Corporation,US8807791038,US8807791038,SPBXM_OTC
5039,Freedom Holding Corp/NV,US3563901046,US3563901046,SPBXM_OTC
5040,Oncorus,BBG00DDYJ7N1,ONCR,ONCR
5041,Newcrest Mining,BBG000BQKNG9,NCM.AT,NCM.AT
5042,Zoom Video Communications Inc,TCS8980L1017,ZM-RM,FQBR
5043,Barrick Gold,BBG000BB07P9,GOLD,SPBXM
5044,Banco Bradesco SA,BBG000BS6WW3,BBD,BBD
5045,PGT Innovations Inc,BBG000FX3Y66,PGTI,SPBXM
5046,Li Auto,BBG0120WC125,2015,SPBHKEX
5047,Lincoln Electric Holdings,BBG000BB72K8,LECO,SPBXM
5048,АДР COMPASS Pathways Plc,BBG00X0VY2N1,CMPS,CMPS
5049,PhosAgro ГДР,US71922G4073,US71922G4073,SPBXM_OTC
5050,Trinseo,BBG012QX0QY8,TSE,TSE
5051,SJW Group,US7843051043,US7843051043,SPBXM_OTC
5052,China Resources Power,BBG000C1DC75,836,SPBHKEX
5053,Prosperity Bancshares,BBG000BHY4D9,PB,SPBXM
5054,Olin Corp,US6806652052,US6806652052,SPBXM_OTC
5055,Winnebago Industries Inc,US9746371007,US9746371007,SPBXM_OTC
5056,Planet FItness Inc,US72703H1014,US72703H1014,SPBXM_OTC
5057,BioHiTech Global,BBG005K98LG4,BHTG,BHTG
5058,Universal Display Corp,US91347P1057,US91347P1057,SPBXM_OTC
5059,Enovis,BBG000C5Z443,ENOV,SPBXM
5060,nLight Inc,BBG0020BCPX5,LASR,SPBXM
5061,United States Cellular Corp,US9116841084,US9116841084,SPBXM_OTC
5062,СК ЮЖУРАЛ-АСКО,BBG00HT224Q7,ACKO,TQBR
5063,Mitek Systems,BBG000BP3D45,MITK,MITK
5064,Pluralsight Inc,BBG00KMYC574,PS,SPBXM
5065,Cameco Corporation,BBG000DSZTN6,CCJ,SPBXM
5066,Polymetal,JE00B6T5S470,JE00B6T5S470,SPBXM_OTC
5067,Costco Wholesale,TCS2160K1051,COST-RM,FQBR
5068,ТНС энерго Ростов-на-Дону - привилегированные акции,BBG000GVFKL9,RTSBP,TQBR
5069,Monolithic Power Systems,US6098391054,US6098391054,SPBXM_OTC
5070,Energizer Holdings Inc,BBG006FCB019,ENR,SPBXM
5071,Noventiq ГДР,BBG0136BTL03,SFTL,TQBR
5072,Bright Horizons Family Solutio,BBG003LFWP05,BFAM,SPBXM
5073,TJX,BBG000BV8DN6,TJX,SPBXM
5074,Northern Data AG,BBG008FDD3B4,NB2,NB2
5075,Continental Resources Inc,BBG000BHBGN6,CLR,SPBXM
5076,АДР CEMEX S.A.B. de C.V.,BBG000BPCTB2,CX,CX
5077,AstraZeneca PLC,BBG000C0YGH4,AZN LN,AZN LN
5078,Zymergen Inc.,BBG0077HPN74,ZY,SPBXM
5079,Gap,US3647601083,US3647601083,SPBXM_OTC
5080,Cars.com Inc,BBG000HGTH33,CARS,SPBXM
5081,Tyler Technologies Inc,BBG000BVWZF9,TYL,SPBXM
5082,Dada Nexus,BBG00TSYD7Q3,DADA,DADA
5083,AMS OSRAM AG,BBG00K0C68B2,AMS,AMS
5084,Match Group Inc,US57667L1070,US57667L1070,SPBXM_OTC
5085,ADR Kingsoft Cloud,BBG00R6T4PQ2,KC,KC
5086,Star Bulk Carriers Corp.,BBG000L5R950,SBLK,SBLK
5087,InsperIty Inc,US45778Q1076,US45778Q1076,SPBXM_OTC
5088,Teradata,BBG000R0L5J4,TDC,SPBXM
5089,Amicus Therapeutics,BBG000PLF6N0,FOLD,SPBXM
5090,CACI International,US1271903049,US1271903049,SPBXM_OTC
5091,Advanced Drainage Systems,BBG000G7CDN9,WMS,SPBXM
5092,Mirati Therapeutics Inc,BBG004TPGBP5,MRTX,SPBXM
5093,FIVE_OTC,TESTEUROCLEA,TESTEUROCLEA,TESTEUROCLEA
5094,Rhythm Pharmaceuticals Inc,US76243J1051,US76243J1051,SPBXM_OTC
5095,Datadog Inc,BBG003NJHZT9,DDOG,SPBXM
5096,Европейская Электротехника,TCS00A0JWW54,EELT,PTEQ
5097,Argo Group,BBG000F4HLT8,ARGO,ARGO
5098,Guangzhou Automobile Group,BBG000V4V0W6,2238,SPBHKEX
5099,Sino Biopharmaceutical,BBG000C6XDL4,1177,SPBHKEX
5100,Ubiquiti Inc,US90353W1036,US90353W1036,SPBXM_OTC
5101,Carl Zeiss Meditec AG,DE0005313704,DE0005313704,SPBXM_OTC
5102,Exact Sciences Corp,US30063P1057,US30063P1057,SPBXM_OTC
5103,Globant SA,BBG00564Y443,GLOB,SPBXM
5104,ObsEva SA,BBG00FPDNKZ2,OBSV,OBSV
5105,Rockwell Collins,BBG000BN1XR3,COL_old,SPBXM
5106,Полюс,BBG000R607Y3,PLZL,TQBR
5107,HHRU_OTC,ISSUANCEHHRU,ISSUANCEHHRU,ISSUANCEHHRU
5108,Macerich REIT,BBG000BL9C59,MAC,SPBXM
5109,Wal-Mart Stores,US9311421039,US9311421039,SPBXM_OTC
5110,Heidelberg Materials AG,DE0006047004,DE0006047004,SPBXM_OTC
5111,Bank of Cyprus,IE00BD5B1Y92,IE00BD5B1Y92,SPBXM_OTC
5112,Sixt SE,BBG000BCR723,SIX2,SIX2
5113,TotalEnergies SE,TCS9151E1091,TOT,SPBXM
5114,Cellnex Telecom,ES0105066007,ES0105066007,SPBXM_OTC
5115,KKR & Co. Inc.,BBG000BCQ6J8,KKR,SPBXM
5116,Pioneer Natural Resources,US7237871071,US7237871071,SPBXM_OTC
5117,Kohl's Corp,BBG000CS7CT9,KSS,SPBXM
5118,Finnair Oyj,BBG000BRP820,FIA1S,FIA1S
5119,Koninklijke Philips NV,BBG000JX4KH9,PHIA,PHIA
5120,Alcon,BBG00NPWH832,ALC,SPBXM
5121,АДР Connect Biopharma Holdings,BBG00ZGYNJ49,CNTB,CNTB
5122,Campbell Soup,US1344291091,US1344291091,SPBXM_OTC
5123,Public Storage REIT,US74460D1090,US74460D1090,SPBXM_OTC
5124,Activision Blizzard,US00507V1098,US00507V1098,SPBXM_OTC
5125,NOW Inc,US67011P1003,US67011P1003,SPBXM_OTC
5126,Southern Copper Corp,BBG000BSHH72,SCCO,SPBXM
5127,VK,US5603172082,US5603172082,SPBXM_OTC
5128,American Public Education Inc,BBG000RVD346,APEI,SPBXM
5129,Jaws Mustang Acquisition,BBG00Z0DVX06,JWSM,JWSM
5130,FIVE_OTC,ISSUANCEFIVE,ISSUANCEFIVE,ISSUANCEFIVE
5131,МТС,TCS107775219,MTSS,SPEQ
5132,Cohen & Steers Inc,US19247A1007,US19247A1007,SPBXM_OTC
5133,Silicon Motion Technology Corp,BBG000GT7XY1,SIMO,SIMO
5134,Cogent Communications,BBG000D0SMY8,CCOI,SPBXM
5135,Xencor Inc,BBG0026ZG4W0,XNCR,SPBXM
5136,Odonate Therapeutics Inc,BBG00J7CCMX6,ODT,ODT
5137,HUYA Inc,BBG00KK4Q8G1,HUYA,HUYA
5138,York Water Co/The,BBG000BRZKC1,YORW,YORW
5139,Zscaler Inc,BBG003338H34,ZS,SPBXM
5140,US Foods Holding Corp,US9120081099,US9120081099,SPBXM_OTC
5141,Jounce Therapeutics Inc,BBG0044BWGZ3,JNCE,JNCE
5142,Canopy Growth Corp,BBG0069FB082,CGC,nyse
5143,Virgin Orbit,BBG00ZMYL3B1,VORB,VORB
5144,Palo Alto Networks,US6974351057,US6974351057,SPBXM_OTC
5145,Riot Platforms,US7672921050,US7672921050,SPBXM_OTC
5146,NextEra Energy Partners,BBG006JNW321,NEP,nyse
5147,Phibro Animal Health,BBG000C31ZH2,PAHC,PAHC
5148,Bumble Inc.,BBG00Z6RF483,BMBL,SPBXM
5149,SS&C Technologies Holdings Inc,BBG000RJ2J04,SSNC,SPBXM
5150,Hilton,US43300A2033,US43300A2033,SPBXM_OTC
5151,Palantir Technologies Inc,US69608A1088,US69608A1088,SPBXM_OTC
5152,Apollo Strategic Growth Capital,BBG00Y52B8J5,APSG,APSG
5153,IntriCon Corp,BBG000BT56P7,IIN,IIN
5154,Gulf Keystone Petroleum,BBG000QYNHN8,GVP1,GVP1
5155,Agricultural Bank of China,BBG000T9PJD5,1288,SPBHKEX
5156,Sinopec Shanghai Petrochemical,US82935M1099,US82935M1099,SPBXM_OTC
5157,Lazard Growth Acquisition Corp I,BBG00Z3161S7,LGAC,LGAC
5158,Ozon Holdings PLC,BBG00Y91R9T3,OZON,TQBR
5159,Meta Platforms,TCS0303M1027,FB,SPBXM
5160,Галс-Девелопмент,BBG000GVC474,HALS,TQBR
5161,ExOne Company,BBG003T67W19,XONE,XONE
5162,Apollo Global Management LLC,BBG001LRKS55,APO_old,APO_old
5163,Big Lots Inc,BBG000J0D904,BIG,SPBXM
5164,Provident Financial Services,BBG000P23KW4,PFS,PFS
5165,ЛУКОЙЛ,BBG004731032,LKOH,TQBR
5166,ТНС энерго Воронеж - привилегированные акции,BBG000JXYY95,VRSBP,TQBR
5167,BCE Inc.,BBG000BCXNS3,BCE,SPBXM
5168,Cadence Design Systems,BBG000C13CD9,CDNS,SPBXM
5169,Magnite Inc,BBG000PBDRC0,MGNI,MGNI
5170,PVH,BBG000BRRG02,PVH,SPBXM
5171,Cree Inc,TCS000BG14P4,CREE_old,SPBXM
5172,Wendy's,BBG000D52545,WEN,WEN
5173,Accenture,BBG000D9D830,ACN,SPBXM
5174,BOK Financial,BBG000CFZ003,BOKF,SPBXM
5175,Lions Gate Entertainment Corp,BBG000K1T0M8,LGF,nyse
5176,SEI Investments Company,BBG000BSQLT9,SEIC,SPBXM
5177,Li Auto,US50202M1027,US50202M1027,SPBXM_OTC
5178,Matson Inc,US57686G1058,US57686G1058,SPBXM_OTC
5179,БМ-Банк,BBG000FWR6R0,MMBM,TQBR
5180,Tailored Brands Inc,BBG00C0B4TP3,TLRD,TLRD
5181,Barrett Business Services Inc,US0684631080,US0684631080,SPBXM_OTC
5182,Eli Lilly & Co,US5324571083,US5324571083,SPBXM_OTC
5183,IPO Тинькофф ЖК Luzhniki Collection 6,LUZHNIKICOL6,LUZHNIKICOL6,LUZHNIKICOL6
5184,Okta Inc,BBG001YV1SM4,OKTA,SPBXM
5185,Uber,BBG002B04MT8,UBER,SPBXM
5186,Северсталь,TCS009046510,CHMF,SPEQ
5187,Chewy Inc,BBG00P19DKZ6,CHWY,SPBXM
5188,Portola Pharmaceuticals Inc,BBG000R8RSL8,PTLA,PTLA
5189,OSI Systems Inc,US6710441055,US6710441055,SPBXM_OTC
5190,Larimar Therapeutics,BBG001J2NVH0,LRMR,LRMR
5191,GCL New Energy,BBG000BG3X87,451,SPBHKEX
5192,Nutanix Inc,BBG001NDW1Z7,NTNX,SPBXM
5193,SPO Белуга Групп ПАО,ISSUANCEBELG,ISSUANCEBELG,ISSUANCEBELG
5194,Alcoa Corporation,BBG00B3T3HD3,AA,SPBXM
5195,Harpoon Therapeutics,BBG00GTGL021,HARP,HARP
5196,Hess,BBG000BBD070,HES,SPBXM
5197,Newell Brands,BBG000BQC9V2,NWL,SPBXM
5198,CVS Health Corporation,BBG000BGRY34,CVS,SPBXM
5199,Rayonier REIT,US7549071030,US7549071030,SPBXM_OTC
5200,Origin Agritech Limited,BBG000NBPMH5,SEED,SEED
5201,Сургутнефтегаз,TCS108926258,SNGS,SMAL
5202,Carlyle Secured Lending,BBG00GQVWWP4,CGBD,CGBD
5203,Skyworks Solutions,US83088M1027,US83088M1027,SPBXM_OTC
5204,Thor Industries Inc,BBG000BV6R84,THO,SPBXM
5205,АДР Enel Americas S.A.,BBG000BHB541,ENIA,ENIA
5206,China Shenhua Energy,BBG000BX4MS1,1088,SPBHKEX
5207,ЭЛ5-Энерго,BBG000F6YP24,ENRU,TQBR
5208,Fortive,BBG00BLVZ228,FTV,SPBXM
5209,Overstock.com,US6903701018,US6903701018,SPBXM_OTC
5210,Ozon Holdings PLC,TCS2269L1044,US69269L1044,US69269L1044_RZA
5211,Atlas Air Worldwide Holdings,US0491642056,US0491642056,SPBXM_OTC
5212,METRO AG,BBG00CM7XMH0,B4B,B4B
5213,Trane Technologies,IE00BK9ZQ967,IE00BK9ZQ967,SPBXM_OTC
5214,Broadcom,US11135F1012,US11135F1012,SPBXM_OTC
5215,Syndax Pharmaceuticals Inc,BBG000R33JY1,SNDX,SNDX
5216,Boot Barn Holdings Inc,BBG0077SYZV6,BOOT,SPBXM
5217,"Remark Holdings, Inc.",TCS000PDGBB9,MARKold,MARKold
5218,F&G Annuities & Life,US30190A1043,US30190A1043,SPBXM_OTC
5219,QuinStreet Inc,BBG000S9XXB8,QNST,SPBXM
5220,"UiPath, Inc.",US90364P1057,US90364P1057,SPBXM_OTC
5221,Sistema PJSFC,US48122U2042,US48122U2042,SPBXM_OTC
5222,Allison Transmission Holdings,BBG001KY3845,ALSN,SPBXM
5223,Cohu Inc.,BBG000DKMJ86,COHU,SPBXM
5224,MYR Group Inc,US55405W1045,US55405W1045,SPBXM_OTC
5225,Вторая генерирующая компания оптового рынка электроэнергии,BBG000RK52V1,OGKB,TQBR
5226,IPG,BBG000C90DH9,IPG,SPBXM
5227,Uber,TCS0353T1007,UBER-RM,FQBR
5228,Electrolux AB,BBG000BN8276,ELUXY,otcus
5229,Centene Corporation,US15135B1017,US15135B1017,SPBXM_OTC
5230,Aeva Technologies,BBG00RK5L2N3,AEVA,AEVA
5231,Beam Global,BBG000BBJG06,BEEM,BEEM
5232,ViewRay,BBG005XKG722,VRAY,VRAY
5233,ТНС энерго Ростов-на-Дону,BBG000GQSRP7,RTSB,TQBR
5234,National Instruments,BBG000DZK6N6,NATI,SPBXM
5235,Snap Inc,US83304A1060,US83304A1060,SPBXM_OTC
5236,3D Systems Corp,BBG000D42FJ0,DDD,SPBXM
5237,JELD-WEN Holding Inc,US47580P1030,US47580P1030,SPBXM_OTC
5238,Livent Corporation,US53814L1089,US53814L1089,SPBXM_OTC
5239,Generac Holdings Inc,BBG000PQ4W72,GNRC,SPBXM
5240,Lightspeed Commerce,BBG00PZ78ZM0,LSPD,SPBXM
5241,Pyxus International Inc,BBG000BV0800,PYXSQ,nyse
5242,Lowe's,US5486611073,US5486611073,SPBXM_OTC
5243,Eagle Materials Inc,US26969P1084,US26969P1084,SPBXM_OTC
5244,Regeneron Pharmaceuticals,US75886F1075,US75886F1075,SPBXM_OTC
5245,GMS Inc,BBG009Q036D0,GMS,SPBXM
5246,New York Community Bancorp,BBG000BVXPZ8,NYCB,SPBXM
5247,Achieve Life Sciences Inc,BBG000FB8S62,ACHV,nasdaq
5248,Terreno REIT,BBG000PV3J62,TRNO,SPBXM
5249,Grand Canyon Education Inc,BBG000FV28W9,LOPE,SPBXM
5250,Everbridge Inc,US29978A1043,US29978A1043,SPBXM_OTC
5251,Aurora Cannabis,FAKEFAKE0002,ACB Old,ACB Old
5252,RMG Acquisition Corp II,BBG00YHXD2R6,RMGB,RMGB
5253,Golden Ocean Group,BBG000BP83H8,GOGL,SPBXM
5254,Select Water Solutions,BBG00G4Y2DC1,WTTR,SPBXM
5255,Sleep Number Corp,US83125X1037,US83125X1037,SPBXM_OTC
5256,Pembina Pipeline Corporation,CA7063271034,CA7063271034,SPBXM_OTC
5257,General Dynamics,US3695501086,US3695501086,SPBXM_OTC
5258,Materion Corp,BBG000BDTT76,MTRN,SPBXM
5259,Taysha Gene Therapies,BBG00TJXFDP1,TSHA,TSHA
5260,Ranpak Holdings,BBG00JRXX6Y9,PACK,PACK
5261,ACADIA Pharmaceuticals Inc,US0042251084,US0042251084,SPBXM_OTC
5262,NACCO Industries,BBG000BPTTM2,NC,NC
5263,Simmons First National Corp,BBG000BSTBM5,SFNC,SFNC
5264,АДР BHP Group,BBG000BD5NZ4,BHP,nyse
5265,Texas Roadhouse Inc,US8826811098,US8826811098,SPBXM_OTC
5266,Genius Brands International,BBG000NNBY60,GNUS,GNUS
5267,РН-Западная Сибирь,BBG000NLLWQ5,CHGZ,TQBR
5268,Royal Dutch Shell (B),BBG000QWMWR6,RDS/B,RDS/B
5269,Eidos Therapeutics Inc,BBG00KJQGPM0,EIDX,EIDX
5270,Friedman Industries,BBG000BJTD50,FRD,FRD
5271,Bitcoin Group SE,BBG004MP43C7,ADE,ADE
5272,Bed Bath & Beyond,BBG000CSY9H9,BBBY,SPBXM
5273,Curis,BBG000C1GTC9,CRIS,CRIS
5274,Quanta Services,US74762E1029,US74762E1029,SPBXM_OTC
5275,Zuora Inc,US98983V1061,US98983V1061,SPBXM_OTC
5276,Upland Software Inc,BBG005KC3JR5,UPLD,UPLD
5277,Atlantica Yield plc,BBG0068Q7716,AY,nasdaq
5278,FTAI Aviation,BBG019M62R45,FTAI,FTAI
5279,Rentokil Initial АДР,BBG000BVPG41,RTO,SPBXM
5280,Splunk,US8486371045,US8486371045,SPBXM_OTC
5281,Funko Inc,BBG00HXSHDQ9,FNKO,SPBXM
5282,Viasat,US92552V1008,US92552V1008,SPBXM_OTC
5283,FTAC Hera Acquisition Corporation,BBG00Z49ZMK9,HERA,HERA
5284,Iridium Communications Inc,BBG000VC0FC1,IRDM,SPBXM
5285,Sabre Corp,BBG005WQVVH4,SABR,SABR
5286,Safran SA,BBG000BP01S8,SAF,SAF
5287,AdvanSix Inc,US00773T1016,US00773T1016,SPBXM_OTC
5288,Lam Research,US5128071082,US5128071082,SPBXM_OTC
5289,HeadHunter Group PLC,TCS5207L1061,US42207L1061,US42207L1061_RZB
5290,The Allstate Corporation,US0200021014,US0200021014,SPBXM_OTC
5291,SPAC NextGen Acquisition II,KYG653171028,NGCA,NGCA
5292,Arcus Biosciences,BBG00DQD26W3,RCUS,SPBXM
5293,"RXO, Inc.",US74982T1034,US74982T1034,SPBXM_OTC
5294,Bayer,DE000BAY0017,DE000BAY0017,SPBXM_OTC
5295,Айс стим Рус,BBG009R1QJV4,SIBG,TQPI
5296,Novartis,BBG00HCYS021,NOVN SE,NOVN SE
5297,Alexandria Real Estate Equities REIT,BBG000BC33T9,ARE,SPBXM
5298,Lululemon Athletica Inc,BBG000R8ZVD1,LULU,SPBXM
5299,Payoneer Global,BBG00Z5JLLB3,PAYO,SPBXM
5300,Impinj Inc,BBG000GRK2Z7,PI,SPBXM
5301,Omnicell Inc,BBG000BTNGZ4,OMCL,SPBXM
5302,Alibaba Health Information Technology,BBG000BDZJK6,241,SPBHKEX
5303,МГТС,BBG000NT5184,MGTS,TQBR
5304,Columbia Sportswear Company,BBG000BKKQ84,COLM,SPBXM
5305,ChampionX Corporation,BBG00JH9TZ56,CHX,SPBXM
5306,Иркутскэнерго,BBG000NL6ZD9,IRGZ,TQBR
5307,CorePoint Lodging REIT,BBG00FSCQ331,CPLG,nyse
5308,Morningstar,US6177001095,US6177001095,SPBXM_OTC
5309,Mimecast Limited,BBG00B6W26V8,MIME,SPBXM
5310,STMicroelectronics NV,BBG000BHHK06,STM,STM
5311,Virgin Galactic Holdings Inc Class A,US92766K1060,US92766K1060,SPBXM_OTC
5312,Meta Platforms,TCS1303M1027,META-RM,FQBR
5313,MFA Financial Inc,BBG000BL6138,MFA,MFA
5314,Telefonica,BBG000C204X6,TEF SQ,TEF SQ
5315,Xcel Energy,US98389B1008,US98389B1008,SPBXM_OTC
5316,Boskalis Westminster,BBG000BB9QF9,BOKA,BOKA
5317,Western Alliance Bancorp,BBG000Q1KFH4,WAL,SPBXM
5318,Aramark,BBG001KY4N87,ARMK,SPBXM
5319,Fiverr International,BBG002YSC5M7,FVRR,SPBXM
5320,Eargo,US2700871096,US2700871096,SPBXM_OTC
5321,Xeris Pharmaceuticals,BBG002B5ZKT7,XERS_old,XERS_old
5322,Fiesta Restaurant Group Inc,BBG001K3LSR4,FRGI,FRGI
5323,Landstar System,BBG000BB2KN0,LSTR,SPBXM
5324,MicroVision,US5949603048,US5949603048,SPBXM_OTC
5325,Linde,IE00BZ12WP82,IE00BZ12WP82,SPBXM_OTC
5326,Avnet,US0538071038,US0538071038,SPBXM_OTC
5327,XPeng,BBG011LRHTM7,9868,SPBHKEX
5328,Vertiv Holdings Co,US92537N1081,US92537N1081,SPBXM_OTC
5329,National Australia Bank Ltd,BBG000BPQR12,NABZY,otcus
5330,Tanger Factory Outlet Centers REIT,US8754651060,US8754651060,SPBXM_OTC
5331,CloudFlare Inc,US18915M1071,US18915M1071,SPBXM_OTC
5332,Cleveland-Cliffs,BBG000BFRF55,CLF,SPBXM
5333,Hansoh Pharmaceutical,BBG00P78Y7N1,3692,SPBHKEX
5334,Amazon.com,US0231351067,US0231351067,SPBXM_OTC
5335,Kratos Defense & Security Solutions,US50077B2079,US50077B2079,SPBXM_OTC
5336,Carlisle Companies Incorporated,US1423391002,US1423391002,SPBXM_OTC
5337,Westlake Corporation,US9604131022,US9604131022,SPBXM_OTC
5338,Bluebird Bio Inc,US09609G1004,US09609G1004,SPBXM_OTC
5339,TechnipFMC,BBG00DL8NMV2,FTI,SPBXM
5340,SP Plus Corp,BBG000BJ91B1,SP,SPBXM
5341,L3Harris Technologies Inc,BBG000BLGFJ9,LHX,SPBXM
5342,China Telecom,BBG000BYVS88,ZCH,ZCH
5343,Ingevity Corp,BBG009LM28K6,NGVT,SPBXM
5344,IPO Тинькофф ЖК Republic-REDS 2,ISSUANCECPTM,ISSUANCECPTM,ISSUANCECPTM
5345,Warby Parker,BBG005DWN8K8,WRBY,SPBXM
5346,Delivery Hero SE,BBG00GVXMJ74,DHER@DE,SPBDE
5347,United Airlines Holdings,BBG000M65M61,UAL,SPBXM
5348,Vista Outdoor,US9283771007,US9283771007,SPBXM_OTC
5349,Детский Мир,TCS00A0JSQ90,DSKY,SMAL
5350,"Independent Bank Group, Inc.",BBG003981NS4,IBTX,SPBXM
5351,ДИКСИ,BBG004S68D00,DIXY,TQBR
5352,SpringWorks Therapeutics,BBG00Q011TW9,SWTX,SPBXM
5353,Rani Therapeutics Holdings,BBG011R6PZ44,RANI,RANI
5354,American Electric Power,BBG000BB9KF2,AEP,SPBXM
5355,US Foods Holding Corp,BBG00C6H6D40,USFD,SPBXM
5356,Ashland Inc,US0441861046,US0441861046,SPBXM_OTC
5357,PROS Holdings,BBG000R432V9,PRO,PRO
5358,Tempur Sealy International Inc,BBG000PXGT62,TPX,SPBXM
5359,Natura & Co Holding S.A.,US63884N1081,US63884N1081,SPBXM_OTC
5360,Trivago,BBG00F9W84P2,TRVG,TRVG
5361,Циан АДР,TCS3418T1088,CIAN@US,SPBXM
5362,Pinterest Inc,BBG002583CV8,PINS,SPBXM
5363,HubSpot Inc,BBG000N7MZ06,HUBS,SPBXM
5364,Sunstone Hotel Investors REIT,BBG000Q3TSJ1,SHO,SHO
5365,Xtep,BBG000PJKKM9,1368,SPBHKEX
5366,Nintendo Co Ltd,BBG000BTCW45,NTDOY,otcus
5367,ResMed Inc,US7611521078,US7611521078,SPBXM_OTC
5368,The Aarons Company,BBG00WCNDCZ6,AAN,SPBXM
5369,Dell Technologies Inc,BBG00DW3SZS1,DELL,SPBXM
5370,Emeren Group,BBG000V32719,SOL,SOL
5371,AerCap Holdings,BBG000Q9FZL4,AER,SPBXM
5372,АДР Delimobil,BBG012X4LD16,DMOB,TQBR
5373,Zynerba Pharmaceuticals Inc,US98986X1090,US98986X1090,SPBXM_OTC
5374,WestRock,BBG008NXC572,WRK,SPBXM
5375,ICON plc,IE0005711209,IE0005711209,SPBXM_OTC
5376,Prometheus Biosciences,BBG00PPP6G54,RXDX,SPBXM
5377,"United Bankshares, Inc.",BBG000BVXC87,UBSI,SPBXM
5378,Altria Group,BBG000BP6LJ8,MO,SPBXM
5379,VEON,BBG000QCW561,VEON,SPBXM
5380,Apollo Strategic Growth Capital II,BBG00YVV14J2,APGB,APGB
5381,Ligand Pharmaceuticals Inc,BBG000BKF014,LGND,SPBXM
5382,Dana Inc,BBG000TCD088,DAN,SPBXM
5383,Globaltrans Investment PLC,BBG000VFX6Y4,GLTR,TQBR
5384,MSC Industrial Direct Co Inc,BBG000BCLYL9,MSM,SPBXM
5385,Linde,BBG01FND0CC1,LIN,SPBXM
5386,АДР  Australia and New Zealand Banking Group Ltd,TCS000BVZ0Q1,ANZBYold,ANZBYold
5387,JD.com,BBG005YHY0Q7,JD,SPBXM
5388,Whitestone REIT,BBG000Q2BVH7,WSR,nyse
5389,Lightspeed Commerce,CA53229C1077,CA53229C1077,SPBXM_OTC
5390,Arconic,US03966V1070,US03966V1070,SPBXM_OTC
5391,Carrier Global,BBG00RP5HYS8,CARR,SPBXM
5392,Zynerba Pharmaceuticals Inc,TCS8986X1090,ZYNE-RM,FQBR
5393,OZON_OTC,ISSUANCEOZO2,ISSUANCEOZO2,ISSUANCEOZO2
5394,CorEnergy Infrastructure REIT,BBG000CN80Y9,CORR,SPBXM
5395,Cocrystal Pharma,BBG000V27360,COCP,COCP
5396,LIthia Motors Inc,BBG000K3BC83,LAD,SPBXM
5397,Chefs' Warehouse Inc,BBG001MFW6D6,CHEF,SPBXM
5398,Hasbro,BBG000BKVJK4,HAS,SPBXM
5399,Ebix Inc,BBG000DWJZM2,EBIX,EBIX
5400,Utair,BBG000BDMZ51,UTAR,TQBR
5401,Beam Therapeutics,BBG00KXC8646,BEAM,SPBXM
5402,Air Liquide SA,BBG000BKTQ12,AIQUY,otcus
5403,АДР WiMi Hologram Cloud Inc.,BBG00PLPTZ51,WIMI,WIMI
5404,LogicBio Therapeutics,BBG00D2PTTW3,LOGC,LOGC
5405,Matthews International,BBG000CJSNX7,MATW,MATW
5406,Essex Property REIT,BBG000CGJMB9,ESS,SPBXM
5407,IPO Тинькофф ЖК Republic-REDS 3,ISSUANCECPTN,ISSUANCECPTN,ISSUANCECPTN
5408,DraftKings,BBG0134WCM78,DKNG,SPBXM
5409,Brixmor Property Group REIT,US11120U1051,US11120U1051,SPBXM_OTC
5410,Unity Software,US91332U1016,US91332U1016,SPBXM_OTC
5411,TRATON,BBG000WFDW23,8TRA,8TRA
5412,Annaly Capital Management REIT,BBG000BJFJ98,NLY,SPBXM
5413,Balchem Corp,BBG000BCY878,BCPC,SPBXM
5414,"Evergy, Inc",BBG00H433CR2,EVRG,SPBXM
5415,eHealth Inc,US28238P1093,US28238P1093,SPBXM_OTC
5416,FTI Consulting Inc,BBG000K88H58,FCN,SPBXM
5417,Valmont Industries,US9202531011,US9202531011,SPBXM_OTC
5418,Portland General Electric,BBG000BCRMW7,POR,SPBXM
5419,Nielsen Holdings plc,BBG0088CYPX8,NLSN,SPBXM
5420,Мосэнерго,TCS008958863,MSNG,SMAL
